household_size,number_of_rooms,daily_supply_hours,light_bulb_count,fan_count,television_count,fridge_count,ac_count,average_ac_usage_hours,bulb_energy_proxy,fan_energy_proxy,tv_energy_proxy,fridge_energy_proxy,ac_energy_proxy,total_selected_appliances,cooling_appliance_count,room_person_ratio,estimated_monthly_kwh
7,2,5.0,6,3,0,0,0,0,30.0,15.0,0.0,0,0,9,3,0.2857142857142857,19.0625
5,3,12.0,6,4,1,1,1,4,36.0,32.0,4.0,12,4,13,5,0.6,153.225
7,3,11.0,10,3,2,1,1,4,60.0,24.0,8.0,12,4,17,4,0.42857142857142855,153.2325
6,3,24.0,12,3,1,1,1,4,72.0,24.0,4.0,12,4,18,4,0.5,153.2325
6,4,24.0,7,6,2,1,1,4,42.0,48.0,8.0,12,4,17,7,0.6666666666666666,153.2325
7,3,18.0,14,3,1,1,0,0,84.0,24.0,4.0,12,0,19,3,0.42857142857142855,153.2325
7,3,24.0,12,3,1,1,1,4,72.0,24.0,4.0,12,4,18,4,0.42857142857142855,153.2325
18,8,3.0,8,4,4,1,0,0,24.0,12.0,12.0,12,0,17,4,0.4444444444444444,28.08
7,8,4.0,5,2,0,0,0,0,20.0,8.0,0.0,0,0,7,2,1.1428571428571428,10.32
10,8,4.0,5,0,0,0,0,0,20.0,0.0,0.0,0,0,5,0,0.8,0.9
7,5,2.0,5,1,0,0,0,0,10.0,2.0,0.0,0,0,6,1,0.7142857142857143,6.420000000000001
8,6,4.0,5,0,0,0,0,0,20.0,0.0,0.0,0,0,5,0,0.75,1.5
8,6,5.0,4,0,1,0,0,0,20.0,0.0,4.0,0,0,5,0,0.75,3.4375
4,4,4.0,3,0,0,0,0,0,12.0,0.0,0.0,0,0,3,0,1.0,0.81
5,5,4.0,3,0,1,0,0,0,12.0,0.0,4.0,0,0,4,0,1.0,2.52
5,4,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0,0,4,0,0.8,1.2000000000000002
3,1,6.0,5,2,1,0,0,0,30.0,12.0,4.0,0,0,8,2,0.3333333333333333,18.075000000000003
18,9,1.0,15,7,2,0,0,0,15.0,7.0,2.0,0,0,24,7,0.5,43.38
6,5,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0,0,4,0,0.8333333333333334,0.0
3,5,1.0,3,0,0,0,0,0,3.0,0.0,0.0,0,0,3,0,1.6666666666666667,0.9
14,6,2.0,5,0,0,0,0,0,10.0,0.0,0.0,0,0,5,0,0.42857142857142855,1.29
6,5,2.0,6,1,1,0,0,0,12.0,2.0,2.0,0,0,8,1,0.8333333333333334,7.08
14,5,1.0,6,0,0,0,0,0,6.0,0.0,0.0,0,0,6,0,0.35714285714285715,0.0
6,4,1.0,2,0,1,0,0,0,2.0,0.0,1.0,0,0,3,0,0.6666666666666666,0.0
14,5,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0,0,3,0,0.35714285714285715,0.0
3,2,2.0,5,0,1,0,0,0,10.0,0.0,2.0,0,0,6,0,0.6666666666666666,3.66
8,3,5.0,7,3,1,1,0,0,35.0,15.0,4.0,12,0,12,3,0.375,28.59375
5,4,8.0,5,3,1,1,0,0,30.0,24.0,4.0,12,0,10,3,0.8,30.5
5,3,5.0,4,2,1,1,0,0,20.0,10.0,4.0,12,0,8,2,0.6,16.09375
6,3,5.0,4,2,1,1,0,0,20.0,10.0,4.0,12,0,8,2,0.5,15.250000000000002
7,3,10.0,8,3,1,1,0,0,48.0,24.0,4.0,12,0,13,3,0.42857142857142855,61.31250000000001
5,3,6.0,6,1,1,1,0,0,36.0,6.0,4.0,12,0,9,1,0.6,22.875
7,3,7.0,7,2,1,1,0,0,42.0,14.0,4.0,12,0,11,2,0.42857142857142855,29.093750000000004
6,3,4.0,5,2,1,0,0,0,20.0,8.0,4.0,0,0,8,2,0.5,6.720000000000001
5,3,7.0,4,3,1,1,0,0,24.0,21.0,4.0,12,0,9,3,0.6,24.9375
7,3,5.0,7,3,1,1,0,0,35.0,15.0,4.0,12,0,12,3,0.42857142857142855,20.40625
6,4,5.0,6,3,2,1,0,0,30.0,15.0,8.0,12,0,12,3,0.6666666666666666,23.937500000000004
9,6,4.0,9,3,2,0,0,0,36.0,12.0,8.0,0,0,14,3,0.6666666666666666,14.04
5,3,10.0,8,3,2,1,0,0,48.0,24.0,8.0,12,0,14,3,0.6,56.5
8,1,0.0,5,2,0,0,0,0,0.0,0.0,0.0,0,0,7,2,0.125,8.76
7,6,5.0,8,3,2,0,0,0,40.0,15.0,8.0,0,0,13,3,0.8571428571428571,17.75
7,2,6.0,9,3,2,1,0,0,54.0,18.0,8.0,12,0,15,3,0.2857142857142857,38.7375
5,9,12.0,24,3,2,1,1,4,144.0,24.0,8.0,12,4,31,4,1.8,153.2325
12,8,4.0,7,4,0,1,0,0,28.0,16.0,0.0,12,0,12,4,0.6666666666666666,18.15
3,2,4.0,3,0,0,0,0,0,12.0,0.0,0.0,0,0,3,0,0.6666666666666666,0.6300000000000001
20,6,0.0,13,8,1,0,0,0,0.0,0.0,0.0,0,0,22,8,0.3,20.790000000000003
15,7,3.0,7,1,0,0,0,0,21.0,3.0,0.0,0,0,8,1,0.4666666666666667,2.94
11,2,0.0,3,1,0,0,0,0,0.0,0.0,0.0,0,0,4,1,0.18181818181818182,1.7100000000000002
5,2,0.0,2,1,0,0,0,0,0.0,0.0,0.0,0,0,3,1,0.4,1.5300000000000002
8,6,0.0,7,2,0,0,0,0,0.0,0.0,0.0,0,0,9,2,0.75,3.6
2,6,12.0,14,3,1,1,1,4,84.0,24.0,4.0,12,4,20,4,3.0,153.2325
4,3,10.0,4,2,1,1,0,0,24.0,16.0,4.0,12,0,8,2,0.75,34.25
5,3,10.0,4,2,1,1,0,0,24.0,16.0,4.0,12,0,8,2,0.6,33.625
3,2,10.0,3,1,1,1,0,0,18.0,8.0,4.0,12,0,6,1,0.6666666666666666,31.375
4,4,10.0,5,3,1,1,0,0,30.0,24.0,4.0,12,0,10,3,1.0,39.0
5,3,10.0,4,2,1,1,0,0,24.0,16.0,4.0,12,0,8,2,0.6,34.375
3,2,10.0,3,1,1,0,0,0,18.0,8.0,4.0,0,0,5,1,0.6666666666666666,9.375
5,2,8.0,3,1,1,0,0,0,18.0,8.0,4.0,0,0,5,1,0.4,8.1
5,3,6.0,4,2,1,1,0,0,24.0,12.0,4.0,12,0,8,2,0.6,21.45
1,1,8.0,2,1,0,0,0,0,12.0,8.0,0.0,0,0,3,1,1.0,2.5
4,2,4.0,3,1,1,1,0,0,12.0,4.0,4.0,12,0,6,1,0.5,14.52
2,1,6.0,1,0,0,0,0,0,6.0,0.0,0.0,0,0,1,0,0.5,0.4499999999999999
3,2,10.0,3,1,0,0,0,0,18.0,8.0,0.0,0,0,4,1,0.6666666666666666,2.8750000000000004
5,5,6.0,6,3,1,1,0,0,36.0,18.0,4.0,12,0,11,3,1.0,23.475
1,1,8.0,2,1,1,0,0,0,12.0,8.0,4.0,0,0,4,1,1.0,5.7
6,4,5.0,5,2,1,1,0,0,25.0,10.0,4.0,12,0,9,2,0.6666666666666666,18.0625
5,4,4.0,7,4,2,1,0,0,28.0,16.0,8.0,12,0,14,4,0.8,42.39
7,4,3.0,6,3,0,1,0,0,18.0,9.0,0.0,12,0,10,3,0.5714285714285714,25.44
6,2,1.0,2,1,0,0,0,0,2.0,1.0,0.0,0,0,3,1,0.3333333333333333,4.38
3,3,1.0,3,0,0,0,0,0,3.0,0.0,0.0,0,0,3,0,1.0,5.16
2,3,1.0,3,2,0,0,0,0,3.0,2.0,0.0,0,0,5,2,1.5,4.5
5,4,1.0,5,0,0,0,0,0,5.0,0.0,0.0,0,0,5,0,0.8,5.640000000000001
6,5,4.0,6,4,2,1,0,0,24.0,16.0,8.0,12,0,13,4,0.8333333333333334,41.79
2,6,4.0,6,3,1,1,0,0,24.0,12.0,4.0,12,0,11,3,3.0,29.700000000000003
14,8,5.0,10,4,1,1,0,0,50.0,20.0,4.0,12,0,16,4,0.5714285714285714,25.5625
8,8,8.0,8,2,1,0,0,0,48.0,16.0,4.0,0,0,11,2,1.0,14.199999999999998
4,2,4.0,3,2,1,0,0,0,12.0,8.0,4.0,0,0,6,2,0.5,3.39
7,4,4.0,7,4,0,1,0,0,28.0,16.0,0.0,12,0,12,4,0.5714285714285714,23.76
12,4,4.0,5,1,2,0,0,0,20.0,4.0,8.0,0,0,8,1,0.3333333333333333,15.18
8,6,4.0,8,0,0,0,0,0,32.0,0.0,0.0,0,0,8,0,0.75,2.28
2,1,4.0,2,0,0,0,0,0,8.0,0.0,0.0,0,0,2,0,0.5,0.6000000000000001
7,2,5.0,4,0,0,1,0,0,20.0,0.0,0.0,12,0,5,0,0.2857142857142857,12.65625
6,2,6.0,5,1,0,1,0,0,30.0,6.0,0.0,12,0,7,1,0.3333333333333333,18.9
4,6,10.0,5,1,1,1,0,0,30.0,8.0,4.0,12,0,8,1,1.5,43.125
7,5,9.0,7,0,0,0,0,0,42.0,0.0,0.0,0,0,7,0,0.7142857142857143,6.1875
17,7,9.0,10,5,3,0,0,0,60.0,40.0,12.0,0,0,18,5,0.4117647058823529,67.21875
8,3,9.0,6,2,0,0,0,0,36.0,16.0,0.0,0,0,8,2,0.375,13.33125
10,6,9.0,7,2,0,0,0,0,42.0,16.0,0.0,0,0,9,2,0.6,16.3125
10,6,9.0,8,5,0,1,0,0,48.0,40.0,0.0,12,0,14,5,0.6,58.10625
10,6,9.0,8,3,2,0,0,0,48.0,24.0,8.0,0,0,13,3,0.6,39.65625
12,5,9.0,8,1,0,0,0,0,48.0,8.0,0.0,0,0,9,1,0.4166666666666667,11.7
11,5,2.0,9,2,1,0,0,0,18.0,4.0,2.0,0,0,12,2,0.45454545454545453,0.36
2,4,4.0,4,0,0,0,0,0,16.0,0.0,0.0,0,0,4,0,2.0,0.0
11,6,2.0,12,1,0,0,0,0,24.0,2.0,0.0,0,0,13,1,0.5454545454545454,0.36
3,8,3.0,14,6,2,1,0,0,42.0,18.0,6.0,12,0,23,6,2.6666666666666665,24.570000000000004
10,6,1.0,7,1,1,0,0,0,7.0,1.0,1.0,0,0,9,1,0.6,4.32
9,5,1.0,4,0,0,0,0,0,4.0,0.0,0.0,0,0,4,0,0.5555555555555556,3.6
14,8,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0,0,3,0,0.5714285714285714,0.0
9,8,1.0,6,0,0,0,0,0,6.0,0.0,0.0,0,0,6,0,0.8888888888888888,0.9600000000000002
13,7,1.0,7,3,0,0,0,0,7.0,3.0,0.0,0,0,10,3,0.5384615384615384,2.1
8,7,5.0,8,3,1,0,0,0,40.0,15.0,4.0,0,0,12,3,0.875,12.21875
3,5,1.0,3,0,0,0,0,0,3.0,0.0,0.0,0,0,3,0,1.6666666666666667,0.6000000000000001
17,8,1.0,4,0,0,0,0,0,4.0,0.0,0.0,0,0,4,0,0.47058823529411764,0.24
10,6,1.0,4,0,0,0,0,0,4.0,0.0,0.0,0,0,4,0,0.6,3.84
11,5,1.0,4,0,0,0,0,0,4.0,0.0,0.0,0,0,4,0,0.45454545454545453,3.84
4,3,12.0,15,4,1,1,1,4,90.0,32.0,4.0,12,4,22,5,0.75,153.2325
2,3,12.0,18,3,2,1,1,4,108.0,24.0,8.0,12,4,25,4,1.5,153.2325
4,3,12.0,18,5,1,1,1,4,108.0,40.0,4.0,12,4,26,6,0.75,153.2325
5,3,12.0,16,4,2,1,1,4,96.0,32.0,8.0,12,4,24,5,0.6,153.2325
3,3,12.0,17,4,1,1,0,0,102.0,32.0,4.0,12,0,23,4,1.0,83.475
2,3,24.0,16,6,1,1,0,0,96.0,48.0,4.0,12,0,24,6,1.5,153.2325
2,3,12.0,15,3,2,1,1,4,90.0,24.0,8.0,12,4,22,4,1.5,153.15
5,3,12.0,4,3,1,1,0,0,24.0,24.0,4.0,12,0,9,3,0.6,54.675
4,2,8.0,3,1,0,0,0,0,18.0,8.0,0.0,0,0,4,1,0.5,4.65
3,2,3.0,3,1,1,0,0,0,9.0,3.0,3.0,0,0,5,1,0.6666666666666666,3.4200000000000004
5,3,6.0,5,2,1,0,0,0,30.0,12.0,4.0,0,0,8,2,0.6,11.2875
5,4,4.0,5,3,2,1,0,0,20.0,12.0,8.0,12,0,11,3,0.8,18.78
3,2,6.0,2,1,1,0,0,0,12.0,6.0,4.0,0,0,4,1,0.6666666666666666,5.4750000000000005
7,3,6.0,6,2,1,1,0,0,36.0,12.0,4.0,12,0,10,2,0.42857142857142855,23.4375
4,3,6.0,4,1,0,0,0,0,24.0,6.0,0.0,0,0,5,1,0.75,3.1500000000000004
6,3,6.0,4,2,1,0,0,0,24.0,12.0,4.0,0,0,7,2,0.5,7.0125
4,3,6.0,3,1,0,1,0,0,18.0,6.0,0.0,12,0,5,1,0.75,15.9
4,3,6.0,3,1,0,0,0,0,18.0,6.0,0.0,0,0,4,1,0.75,2.925
5,1,9.0,4,0,1,0,0,0,24.0,0.0,4.0,0,0,5,0,0.2,8.55
7,4,3.0,4,1,1,0,0,0,12.0,3.0,3.0,0,0,6,1,0.5714285714285714,5.04
3,2,6.0,3,1,0,0,0,0,18.0,6.0,0.0,0,0,4,1,0.6666666666666666,2.1000000000000005
4,4,9.0,6,2,2,1,1,4,36.0,16.0,8.0,12,4,12,3,1.0,84.15
2,2,6.0,5,2,1,1,0,0,30.0,12.0,4.0,12,0,9,2,1.0,24.4875
2,1,3.0,2,1,0,0,0,0,6.0,3.0,0.0,0,0,3,1,0.5,1.62
5,3,6.0,5,1,1,0,0,0,30.0,6.0,4.0,0,0,7,1,0.6,9.525
3,3,4.0,10,3,2,1,0,0,40.0,12.0,8.0,12,0,16,3,1.0,38.55
8,4,5.0,8,1,0,0,0,0,40.0,5.0,0.0,0,0,9,1,0.5,3.375
6,2,6.0,5,2,1,0,0,0,30.0,12.0,4.0,0,0,8,2,0.3333333333333333,12.75
2,1,7.0,2,1,1,1,0,0,12.0,7.0,4.0,12,0,5,1,0.5,26.64375
4,2,7.0,3,2,1,1,0,0,18.0,14.0,4.0,12,0,7,2,0.5,33.425
6,3,7.0,10,1,1,1,0,0,60.0,7.0,4.0,12,0,13,1,0.5,37.3625
6,3,10.0,10,2,3,0,0,0,60.0,16.0,12.0,0,0,15,2,0.5,81.25
4,3,10.0,6,4,2,1,0,0,36.0,32.0,8.0,12,0,13,4,0.75,85.50000000000001
6,17,12.0,20,3,3,1,1,4,120.0,24.0,12.0,12,4,28,4,2.8333333333333335,153.2325
7,4,8.0,6,3,1,0,0,0,36.0,24.0,4.0,0,0,10,3,0.5714285714285714,22.6
7,3,9.0,15,4,2,1,0,0,90.0,32.0,8.0,12,0,22,4,0.42857142857142855,69.52499999999999
3,3,12.0,6,2,1,1,1,4,36.0,16.0,4.0,12,4,11,3,1.0,136.05
12,7,0.0,12,2,0,0,0,0,0.0,0.0,0.0,0,0,14,2,0.5833333333333334,8.040000000000001
16,8,0.0,15,8,2,0,0,0,0.0,0.0,0.0,0,0,25,8,0.5,14.46
13,7,14.0,8,1,0,0,0,0,48.0,8.0,0.0,0,0,9,1,0.5384615384615384,17.85
5,3,19.0,4,0,0,0,0,0,24.0,0.0,0.0,0,0,4,0,0.6,12.1125
6,3,8.0,7,1,1,1,0,0,42.0,8.0,4.0,12,0,10,1,0.5,32.099999999999994
2,6,11.0,8,2,0,0,0,0,48.0,16.0,0.0,0,0,10,2,3.0,19.86875
6,6,6.0,8,3,1,0,0,0,48.0,18.0,4.0,0,0,12,3,1.0,19.35
8,3,5.0,5,1,1,0,0,0,25.0,5.0,4.0,0,0,7,1,0.375,6.75
13,25,13.0,20,2,2,0,0,0,120.0,16.0,8.0,0,0,24,2,1.9230769230769231,64.675
7,6,14.0,5,1,1,0,0,0,30.0,8.0,4.0,0,0,7,1,0.8571428571428571,22.225
7,5,5.0,10,3,1,0,0,0,50.0,15.0,4.0,0,0,14,3,0.7142857142857143,11.812500000000002
8,9,4.0,6,0,0,0,0,0,24.0,0.0,0.0,0,0,6,0,1.125,1.7100000000000002
4,8,0.0,3,1,1,0,0,0,0.0,0.0,0.0,0,0,5,1,2.0,9.06
2,3,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,1.5,0.0
11,6,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.5454545454545454,0.0
13,10,5.0,5,3,0,0,0,0,25.0,15.0,0.0,0,0,8,3,0.7692307692307693,7.375
14,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.5,0.0
16,8,6.0,6,3,0,0,0,0,36.0,18.0,0.0,0,0,9,3,0.5,11.25
11,12,5.0,10,0,0,0,0,0,50.0,0.0,0.0,0,0,10,0,1.0909090909090908,3.3125
3,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.3333333333333333,0.0
2,12,6.0,15,3,1,1,0,0,90.0,18.0,4.0,12,0,20,3,6.0,43.5
2,2,7.0,5,2,1,1,0,0,30.0,14.0,4.0,12,0,9,2,1.0,53.55
1,1,12.0,3,1,1,1,0,0,18.0,8.0,4.0,12,0,6,1,1.0,47.85
2,3,12.0,4,0,1,0,0,0,24.0,0.0,4.0,0,0,5,0,1.5,19.2
9,6,12.0,8,0,1,1,0,0,48.0,0.0,4.0,12,0,10,0,0.6666666666666666,48.0
2,2,6.0,2,0,0,0,0,0,12.0,0.0,0.0,0,0,2,0,1.0,1.125
3,3,20.0,3,1,0,0,0,0,18.0,8.0,0.0,0,0,4,1,1.0,22.5
4,2,20.0,3,1,0,0,0,0,18.0,8.0,0.0,0,0,4,1,0.5,20.750000000000004
3,3,20.0,3,1,0,0,0,0,18.0,8.0,0.0,0,0,4,1,1.0,20.25
6,3,20.0,5,1,1,1,0,0,30.0,8.0,4.0,12,0,8,1,0.5,98.75
4,2,10.0,3,1,1,1,0,0,18.0,8.0,4.0,12,0,6,1,0.5,45.0
6,1,20.0,3,0,1,1,0,0,18.0,0.0,4.0,12,0,5,0,0.16666666666666666,80.75000000000001
7,3,5.0,4,0,1,1,0,0,20.0,0.0,4.0,12,0,6,0,0.42857142857142855,18.75
12,8,3.0,11,0,0,0,0,0,33.0,0.0,0.0,0,0,11,0,0.6666666666666666,2.58
12,9,5.0,14,6,2,1,0,0,70.0,30.0,8.0,12,0,23,6,0.75,38.5
9,6,10.0,4,2,0,1,0,0,24.0,16.0,0.0,12,0,7,2,0.6666666666666666,56.31250000000001
9,6,10.0,5,2,2,1,0,0,30.0,16.0,8.0,12,0,10,2,0.6666666666666666,85.43750000000001
7,6,10.0,4,0,2,1,0,0,24.0,0.0,8.0,12,0,7,0,0.8571428571428571,79.0625
7,6,10.0,4,1,0,1,0,0,24.0,8.0,0.0,12,0,6,1,0.8571428571428571,40.0
9,6,10.0,4,2,1,1,0,0,24.0,16.0,4.0,12,0,8,2,0.6666666666666666,72.00000000000001
8,6,10.0,5,0,2,1,0,0,30.0,0.0,8.0,12,0,8,0,0.75,71.1875
3,6,6.0,15,4,1,1,0,0,90.0,24.0,4.0,12,0,21,4,2.0,60.225
7,4,5.0,9,3,2,1,0,0,45.0,15.0,8.0,12,0,15,3,0.5714285714285714,34.65625
5,4,7.0,8,4,2,1,0,0,48.0,28.0,8.0,12,0,15,4,0.8,65.45
7,5,0.0,9,4,2,1,0,0,0.0,0.0,0.0,12,0,16,4,0.7142857142857143,43.56
9,5,4.0,8,3,1,1,0,0,32.0,12.0,4.0,12,0,13,3,0.5555555555555556,31.260000000000005
7,4,4.0,10,4,2,1,0,0,40.0,16.0,8.0,12,0,17,4,0.5714285714285714,42.6
6,3,6.0,6,3,1,1,0,0,36.0,18.0,4.0,12,0,11,3,0.5,32.4
7,3,5.0,6,3,1,1,0,0,30.0,15.0,4.0,12,0,11,3,0.42857142857142855,28.312500000000004
3,4,10.0,8,2,1,1,0,0,48.0,16.0,4.0,12,0,12,2,1.3333333333333333,65.56250000000001
7,3,8.0,8,4,1,1,0,0,48.0,32.0,4.0,12,0,14,4,0.42857142857142855,48.75
6,3,9.0,7,3,1,1,0,0,42.0,24.0,4.0,12,0,12,3,0.5,40.837500000000006
6,3,4.0,5,3,1,1,0,0,20.0,12.0,4.0,12,0,10,3,0.5,18.24
7,4,10.0,8,4,2,1,1,4,48.0,32.0,8.0,12,4,16,5,0.5714285714285714,127.5
6,3,7.0,7,3,2,1,0,0,42.0,21.0,8.0,12,0,13,3,0.5,46.2875
7,4,5.0,7,3,1,1,1,4,35.0,15.0,4.0,12,4,13,4,0.5714285714285714,50.4375
5,2,6.0,5,2,1,1,0,0,30.0,12.0,4.0,12,0,9,2,0.4,26.625
5,3,6.0,8,3,1,1,0,0,48.0,18.0,4.0,12,0,13,3,0.6,30.15
2,9,15.0,1,2,1,0,0,0,6.0,16.0,4.0,0,0,4,2,4.5,31.78125
7,16,12.0,4,1,1,1,1,4,24.0,8.0,4.0,12,4,8,2,2.2857142857142856,144.75
10,5,12.0,3,0,0,0,0,0,18.0,0.0,0.0,0,0,3,0,0.5,4.95
10,9,24.0,5,1,1,0,0,0,30.0,8.0,4.0,0,0,7,1,0.9,50.1
6,2,5.0,6,0,1,0,0,0,30.0,0.0,4.0,0,0,7,0,0.3333333333333333,11.0625
9,12,9.0,8,3,1,1,1,4,48.0,24.0,4.0,12,4,14,4,1.3333333333333333,119.7
8,4,13.0,16,3,2,1,1,4,96.0,24.0,8.0,12,4,23,4,0.5,153.2325
4,3,4.0,5,3,1,1,0,0,20.0,12.0,4.0,12,0,10,3,0.75,21.06
5,4,4.0,6,2,1,1,0,0,24.0,8.0,4.0,12,0,10,2,0.8,15.240000000000002
5,3,4.0,5,3,1,1,0,0,20.0,12.0,4.0,12,0,10,3,0.6,16.680000000000003
1,2,8.0,3,1,1,1,0,0,18.0,8.0,4.0,12,0,6,1,2.0,24.5
4,3,4.0,4,3,1,1,0,0,16.0,12.0,4.0,12,0,9,3,0.75,21.660000000000004
1,2,8.0,2,1,1,1,0,0,12.0,8.0,4.0,12,0,5,1,2.0,22.8
3,2,4.0,3,1,1,0,0,0,12.0,4.0,4.0,0,0,5,1,0.6666666666666666,3.4200000000000004
6,4,10.0,8,4,3,1,1,4,48.0,32.0,12.0,12,4,17,5,0.6666666666666666,140.6875
5,3,10.0,4,2,1,1,0,0,24.0,16.0,4.0,12,0,8,2,0.6,31.000000000000004
6,4,5.0,6,4,1,1,0,0,30.0,20.0,4.0,12,0,12,4,0.6666666666666666,21.875
1,1,4.0,2,1,1,0,0,0,8.0,4.0,4.0,0,0,4,1,1.0,2.8800000000000003
5,3,5.0,5,3,1,1,0,0,25.0,15.0,4.0,12,0,10,3,0.6,20.062500000000004
1,2,8.0,3,1,0,0,0,0,18.0,8.0,0.0,0,0,4,1,2.0,2.4
3,3,4.0,4,2,1,1,0,0,16.0,8.0,4.0,12,0,8,2,1.0,17.880000000000003
5,4,10.0,4,2,1,1,0,0,24.0,16.0,4.0,12,0,8,2,0.8,35.875
3,4,5.0,8,3,1,1,0,0,40.0,15.0,4.0,12,0,13,3,1.3333333333333333,23.781250000000004
2,10,6.0,20,3,2,1,0,0,120.0,18.0,8.0,12,0,26,3,5.0,70.5
3,5,6.0,8,3,1,1,0,0,48.0,18.0,4.0,12,0,13,3,1.6666666666666667,37.425
8,7,3.0,5,0,1,0,0,0,15.0,0.0,3.0,0,0,6,0,0.875,9.66
3,1,6.0,4,1,1,1,0,0,24.0,6.0,4.0,12,0,7,1,0.3333333333333333,18.975
5,3,5.0,5,3,1,1,0,0,25.0,15.0,4.0,12,0,10,3,0.6,20.500000000000004
3,2,6.0,3,1,1,0,0,0,18.0,6.0,4.0,0,0,5,1,0.6666666666666666,4.95
5,3,4.0,1,0,0,0,0,0,4.0,0.0,0.0,0,0,1,0,0.6,0.18
3,3,6.0,4,2,2,1,0,0,24.0,12.0,8.0,12,0,9,2,1.0,19.875
5,2,3.0,4,1,1,1,0,0,12.0,3.0,3.0,12,0,7,1,0.4,15.0
3,2,6.0,3,1,0,1,0,0,18.0,6.0,0.0,12,0,5,1,0.6666666666666666,16.3125
3,1,5.0,3,1,1,1,0,0,15.0,5.0,4.0,12,0,6,1,0.3333333333333333,14.562500000000002
3,3,3.0,7,2,1,0,0,0,21.0,6.0,3.0,0,0,10,2,1.0,5.280000000000001
5,3,7.0,8,2,1,1,0,0,48.0,14.0,4.0,12,0,12,2,0.6,25.9875
8,3,8.0,5,2,1,1,0,0,30.0,16.0,4.0,12,0,9,2,0.375,27.95
2,1,5.0,2,0,0,0,0,0,10.0,0.0,0.0,0,0,2,0,0.5,0.5625
3,2,5.0,3,1,1,1,0,0,15.0,5.0,4.0,12,0,6,1,0.6666666666666666,15.187500000000002
3,3,7.0,8,3,1,1,0,0,48.0,21.0,4.0,12,0,13,3,1.0,22.8375
3,3,4.0,1,0,0,0,0,0,4.0,0.0,0.0,0,0,1,0,1.0,0.18
4,1,3.0,2,0,0,0,0,0,6.0,0.0,0.0,0,0,2,0,0.25,0.3
5,3,14.0,6,2,1,0,0,0,36.0,16.0,4.0,0,0,9,2,0.6,59.7625
2,4,18.0,7,4,1,1,0,0,42.0,32.0,4.0,12,0,13,4,2.0,150.52499999999998
4,4,18.0,6,4,1,1,0,0,36.0,32.0,4.0,12,0,12,4,1.0,134.4375
8,9,11.0,7,3,1,1,0,0,42.0,24.0,4.0,12,0,12,3,1.125,104.0875
4,7,10.0,5,1,1,0,0,0,30.0,8.0,4.0,0,0,7,1,1.75,32.375
5,6,15.0,9,3,0,1,0,0,54.0,24.0,0.0,12,0,13,3,1.2,103.96875
2,3,15.0,6,4,1,1,1,4,36.0,32.0,4.0,12,4,13,5,1.5,153.2325
2,2,15.0,8,2,1,1,0,0,48.0,16.0,4.0,12,0,12,2,1.0,91.3125
2,2,15.0,3,2,1,0,0,0,18.0,16.0,4.0,0,0,6,2,1.0,57.37499999999999
2,3,15.0,6,2,1,1,0,0,36.0,16.0,4.0,12,0,10,2,1.5,88.68749999999999
4,3,15.0,5,4,1,1,0,0,30.0,32.0,4.0,12,0,11,4,0.75,102.0
6,4,15.0,6,4,1,1,0,0,36.0,32.0,4.0,12,0,12,4,0.6666666666666666,110.8125
2,2,15.0,3,0,1,1,0,0,18.0,0.0,4.0,12,0,5,0,1.0,64.5
16,12,3.0,20,13,2,1,0,0,60.0,39.0,6.0,12,0,36,13,0.75,87.84
10,4,18.0,7,4,1,1,0,0,42.0,32.0,4.0,12,0,13,4,0.4,113.7375
3,4,18.0,7,3,1,1,0,0,42.0,24.0,4.0,12,0,12,3,1.3333333333333333,111.15
9,6,18.0,10,6,1,1,0,0,60.0,48.0,4.0,12,0,18,6,0.6666666666666666,147.6
9,10,12.0,20,8,1,0,0,0,120.0,64.0,4.0,0,0,29,8,1.1111111111111112,153.2325
5,13,13.0,7,5,1,0,0,0,42.0,40.0,4.0,0,0,13,5,2.6,98.15
12,3,12.0,10,3,1,1,0,0,60.0,24.0,4.0,12,0,15,3,0.25,104.4
7,3,7.0,6,3,1,1,0,0,36.0,21.0,4.0,12,0,11,3,0.42857142857142855,37.8
5,3,10.0,5,3,1,1,0,0,30.0,24.0,4.0,12,0,10,3,0.6,72.25
5,3,13.0,5,3,1,1,0,0,30.0,24.0,4.0,12,0,10,3,0.6,97.825
7,3,13.0,7,3,1,1,0,0,42.0,24.0,4.0,12,0,12,3,0.42857142857142855,106.6
6,3,10.0,5,3,0,0,0,0,30.0,24.0,0.0,0,0,8,3,0.5,14.625000000000002
7,4,14.0,4,3,1,0,0,0,24.0,24.0,4.0,0,0,8,3,0.5714285714285714,50.75
9,4,13.0,8,4,0,1,0,0,48.0,32.0,0.0,12,0,13,4,0.4444444444444444,104.975
4,1,13.0,2,1,1,0,0,0,12.0,8.0,4.0,0,0,4,1,0.25,39.0
